,Institution,Country,Artificial Intelligence,Telecommunication Engineering,Medical Science,Disease Analysis,Biomedical Research,Environmental Science,Pharmaceutical Science,Chemical Science,Energy and Power Systems,Social and Business Studies,Keywords,Cluster Keywords,Cluster,Subject Area
1761,Sydney,Australia,0.984209072,0.001754481,0.001754463,0.001754521,0.001754405,0.001754464,0.001754461,0.001754441,0.00175459,0.001755103,"['Uplink', 'Range Of Estimates', 'Beamforming Vector', 'Quadrature Amplitude Modulation', 'Scatterers', 'Bit Error Rate', '6G mobile communication', 'Signal Processing', 'Joint communication and sensing', '6G Networks', 'Doppler Frequency Shift', 'Doppler Frequency', '6G system', 'Antenna Array', 'Steering Vector', 'Communication Channels', 'Symbols', 'Array Size', 'Reliable Communication', 'Sensors', 'concurrent downlink and uplink', 'Interference cancellation', 'Intelligent Manufacturing', 'Uplink Channel', 'Channel Response', 'Uplink Communication', 'Carrier Frequency', 'Path Loss', 'Mobile Network', 'Successive Interference Cancellation', 'Base Station', 'Fast Fourier Transform', 'Communication Signals', 'Loss Of Generality', 'Circularly Symmetric Complex Gaussian', 'OFDM', 'Downlink', 'Echo Signal', 'Locations Of Base Stations', 'Increase In Variability']",learning network data model neural,3,Artificial Intelligence
1762,Symbiosis Institute of Digital and Telecom Management,India,0.182659015,0.011114959,0.011112133,0.011116395,0.011113444,0.011112467,0.011111654,0.011111428,0.011113428,0.728435078,"['Industries', 'Fault tolerant systems', 'Requirement prioritization', 'Analytic Hierarchy', 'Types Of Requirements', '4 step method', 'Software Product', 'Organizations', 'Crucial Step', 'Search methods', 'Software Development', 'Evaluation Of Function', 'User Demand', 'Majority Voting', 'Agile Development', 'User Requirements', 'Fault-tolerant', 'Analytic Hierarchy Process', 'Prioritization Process', 'Binary Search', 'Fault tolerance', 'List Of Requirements', 'Ratio Scale', 'Majority Voting Goal Based', 'Sustainable development', 'Multi-voting and Binary Search method', 'Speed Values', 'Binary Method', 'Stakeholders']",thailand social business based technology,1,Social and Business Studies
1764,Synchrotron Light Research Institute,Thailand,0.012500061,0.219454333,0.012501328,0.012500272,0.01250131,0.012500833,0.012500059,0.680540424,0.012500271,0.012501109,"['Bismuth', 'Forging', 'Lapping plate', 'Permanent mold casting', 'Recrystallization', 'Tin']",carbon oil acid properties kidney,9,Chemical Science
1766,Synergy Veterinary Imaging Partners,United Kingdom,0.165358009,0.007143757,0.658160974,0.007143823,0.007143847,0.126473846,0.007143973,0.007145821,0.007142861,0.007143088,"['arterioportal fistula', 'arterioportal malformation', 'congenital vascular anomaly']",cancer health stress cell thailand,0,Medical Science
1768,SystemOnSilicon Corporation,India,0.003846751,0.00384655,0.003846286,0.003847894,0.003846258,0.003847024,0.003846358,0.050015974,0.919210242,0.003846665,"['Obesity', 'Blood Sugar', 'Dimensionality Reduction', 'PCOS', 'Medical tests', 'Random Forest Classifier', 'models', 'accuracy', 'Classification algorithms', 'Random Forest', 'Support vector machine classification', 'Min-max Scaling', 'K-nearest Neighbor', 'Learning Algorithms', 'Machine Learning Models', 'algorithms', 'Diastolic Blood Pressure', 'XGBoost', 'Systolic Blood Pressure', 'F1 Score', 'Ensemble Learning', 'Dimensionality Reduction Analysis', 'XGBoost Classifier', 'Principal Component Analysis', 'Object recognition', 'Androgen', 'Linear Discriminant Analysis', 'Convolutional Neural Network', 'Accuracy Of Model', 'Support Vector Machine', 'Static VAr compensators', 'Machine learning algorithms', 'Machine Learning']",energy power voltage analysis electric,8,Energy and Power Systems
1771,TCS Research,India,0.733063743,0.007142877,0.007143015,0.007142877,0.007142946,0.007142857,0.209791803,0.007144069,0.007142917,0.007142896,"['Industries', 'F1 Score', 'feature models', 'Codes', 'Production Engineering', 'Machine Learning Solutions', 'Train-test Split', 'Learning Algorithms', 'Machine Learning Models', 'Variety Of Products', 'Software Product', 'Product Characteristics', 'Training Methods', 'Data Pre-processing', 'Prediction Methods', 'Real-world Case Study', 'System Software', 'machine learning', 'Integration Of Machine Learning', 'Machine Learning Techniques', 'Code Generation', 'Microservices', 'Machine learning', 'Product Configuration', 'ML integration', 'ML for product lines', 'Production Line', 'Data Pipeline', 'Machine Learning', 'Model Tuning', 'Software Product Lines', 'ML code generation', 'Python Code', 'Software architecture', 'MDD', 'Decision making', 'Model Specification', 'software engineering for ML', 'Performance Metrics', 'Production Team', 'Software', 'Use Of Models', 'Data analysis', 'Hyperparameters']",learning network data model neural,3,Artificial Intelligence
1772,TELUQ university,Canada,0.828860469,0.001299091,0.064646711,0.072841241,0.001298859,0.001298835,0.001299302,0.001298922,0.001298954,0.025857615,"['Monitoring', 'Hyperparameter Tuning', 'Traditional Machine Learning Methods', 'Raw Data', 'Convolutional Layers', 'Time Domain', 'Deep Learning', 'Acceleration Data', 'Accelerometers', 'Sniffles', 'Cough detection', 'Early Detection Of Infection', 'supervised classification', 'Accelerometer Measurements', 'Hyperparameters', 'Data Preparation', 'Patterns In Data', 'Synthetic Minority Oversampling Technique', 'Laughter', 'Lower Respiratory Tract Infections', 'connected textile sensors', 'Machine Learning Models', 'acceleration signals', 'Textiles', 'Acceleration Signal', 'Regularization Term', 'Leaf Node', 'Machine Learning-based Methods', 'Gradient Boosting', 'Mel-frequency Cepstral Coefficients', 'Convolutional Neural Network', 'Convolutional Neural Network Architecture', 'Deep learning', 'XGBoost Model', 'Support Vector Machine', 'Machine Learning', 'Neural Network', 'Physiological Sensors']",learning network data model neural,3,Artificial Intelligence
1773,TOBB University of Economics and Technology,Sweden,0.005889628,0.00588304,0.005882593,0.005882376,0.947046677,0.005883304,0.005883302,0.005882543,0.00588381,0.005882725,"['Additive Noise', 'Orthogonal Frequency Division Multiplexing', 'Bit Error Rate Performance', 'Multiple-input Multiple-output Systems', 'Quantization (signal)', 'Uniform Linear Array', 'waveform design', 'Quantum', 'Integrated Sensing And Communication', 'Efficient Algorithm', 'Constant Modulus', 'Beampattern', 'Wireless communication', 'Communication Systems', 'Prevention and mitigation', 'Heuristic Design', 'Quantization Noise', 'Internet Of Things', 'Analog-to-digital Converter', 'Optimization Framework', 'Communication Tasks', 'Symbols', 'ISAC', 'Quantization Effects', 'System analysis and design', 'low-resolution quantization', 'Multiple-input Multiple-output', 'Integrated sensing and communication', 'User Channel', 'Performance Of Communication Systems', 'System Performance', 'Quantized precoding', 'Waveform Design', 'Scaling Factor', 'Path Loss', 'Optimization Problem', '1-bit DAC', 'OFDM', 'Echo Signal', 'Radar Cross Section', 'Ergogenic']",hiv thailand bone cells poly,5,Biomedical Research
1775,TU Wien,Austria,0.235663536,0.540721559,0.001785875,0.001786202,0.001786048,0.036096611,0.001786115,0.176801771,0.001786193,0.001786091,"['Current measurement', 'Lateral Dimensions', 'Root Mean Square Error', 'Single Fault', 'Emission Time', 'Value Of Device', 'Average Shift', 'Threshold voltage', 'Exponential Distribution', 'Bimodal', 'Probability Distribution Function', 'Step Height', 'exponential step height distribution', 'Time measurement', 'Logic gates', 'Charge Trapping', 'Subthreshold Swing', 'single defects', 'Large-area Devices', 'Performance evaluation', 'Complementary Cumulative Distribution Function', 'Gate Area', 'complementary cumulative distribution function (CCDF)', 'Discrete Steps', 'Drain Current', 'Percolation Paths', 'Nanoscale Devices', 'MOSFETs', 'Unimodal Distribution', 'Measurement Window', 'variability', 'Inversion Layer', 'Charge Transition', 'Carrier Mobility', 'positive and negative bias temperature instability (PBTI, NBTI)', 'Stress', 'Circuit Performance', 'MOS devices', 'Exponential Function', 'Measurement Noise', 'Threshold Voltage', 'charge trapping', 'Recovery Time', 'Device Dimensions']",cells frequency antenna communication array,7,Telecommunication Engineering
1776,Taipei,"Taiwan, Province Of China",0.760865455,0.001010192,0.001010317,0.001010394,0.001010389,0.001010225,0.2310524,0.001010258,0.001010159,0.001010212,"['Deep Learning', 'Efficient Control', 'Production control', 'Health Status', 'Wide Range Of Parameters', 'Markov Decision Process', 'Types Of Products', 'Semiconductor device modeling', 'Large Datasets', 'Cycle Time', 'Optimal Control', 'Efficient Production Control', 'Process control', 'Experimental System', 'Dispatching', 'Semiconductor Industry', 'Parameter Settings', 'Machine System', 'Training', 'Deep Neural Network Model', 'Optimal Control Policy', 'Queue Length', 'Manufacturing Control', 'Efficient Production', 'Semiconductor device manufacture', 'Processing Time', 'Optimal Decision', 'Optimal Policy', 'Computation Time', 'Numerical Experiments', 'Deep Neural Network', 'Learning Agent', 'Deep learning', 'Training Dataset', 'Optimal Action', 'Small Number Of Types', 'Markov Decision Process Model']",learning network data model neural,3,Artificial Intelligence
1779,Taiyuan,China,0.011111111,0.011111953,0.011113129,0.638590668,0.272514272,0.011111861,0.011111111,0.011112174,0.011111389,0.011112332,"['Decoding Algorithm', 'Standard Deviation Of Time', 'Binary Code', 'Contemporary Population', 'Optimization models', 'Random Search', 'Optimal Model', 'Decoding', 'Ant Colony Optimization', 'Total Completion Time', 'Time Task', 'Asexual Reproduction', 'Virtual Machines', 'Encoding', 'Scheduling Mechanism', 'Combination Of Codes', 'Advanced Algorithms', 'Task analysis', 'Cloud computing', 'Running Time', 'Scheduling', 'Genetic Operators', 'Task scheduling', 'Algebra', 'Crossover Operator', 'Sociology', 'Task Scheduling', 'Higher Fitness Value', 'Genetic Algorithm', 'Local Optimum', 'Ant Colony', 'Data Center', 'Task Completion', 'Cloud Computing', 'Improve Resource Utilization', 'Pheromone', 'Obvious Advantages', 'Load Balancing', 'Scheduling Scheme']",covid 19 analysis optical acid,4,Disease Analysis
1780,Takeda Oncology,Belgium,0.012500158,0.01250118,0.012500601,0.0125,0.01250175,0.512519518,0.012500145,0.012500529,0.387476118,0.0125,"['Bortezomib', 'Frontline', 'Mantle cell lymphoma', 'Phase 3']",control species activity antioxidant thailand,6,Environmental Science
1781,Taksin Hospital,Thailand,0.010002017,0.010002619,0.010000226,0.010000561,0.010004553,0.010000955,0.596251265,0.01000376,0.010001636,0.323732408,"['Clinical practice guideline for sepsis', 'Septic shock', 'Severe sepsis']",vaccine learning drug thai molecular,2,Pharmaceutical Science
1782,Tallinn,France,0.004166733,0.004167415,0.004167118,0.004166842,0.004167054,0.004166918,0.004166742,0.962497066,0.004167422,0.00416669,"['Beyond Standard Model', 'Hadron-Hadron scattering (experiments)', 'Particle and resonance production']",carbon oil acid properties kidney,9,Chemical Science
1783,Tallinn University of Technology,Estonia,0.989023166,0.001219593,0.001219763,0.001219571,0.001219845,0.001219545,0.001219677,0.00121968,0.001219593,0.001219567,"['Clustering Results', 'Neural Network Classifier', 'clustering', 'Service Quality', 'Logical Networks', 'Slice Size', 'Packet Size', 'Machine learning', 'Multi-access edge computing', 'Clustering Algorithm', 'Gaussian Mixture Model', 'Bandwidth Utilization', 'Agglomerative Clustering', 'Quality of service', 'Network slicing', 'K-nearest Neighbor', 'subslicing', 'Network Slicing', 'Quality Of Service Requirements', 'Neurons In Layer', 'Neural networks', 'Subcarrier Spacing', 'Resource Block', 'Hidden Layer', 'User Equipment', 'neural network', 'Small Group', 'Cross-entropy Loss', 'performance', 'Key Performance Indicators', 'Support Vector Machine', 'Davies-Bouldin Index', 'Neural Network', 'Training data', 'Bandwidth']",learning network data model neural,3,Artificial Intelligence
1784,Tampere University,Finland,0.016668132,0.016667214,0.016668482,0.60914968,0.257510128,0.016666685,0.016667558,0.016668156,0.016667295,0.016666669,"['Location awareness', 'maximum likelihood estimation', 'Orthogonal Frequency Division Multiplexing', 'Vectors', 'Maximum Likelihood', 'Maximum likelihood estimation', 'Signal to noise ratio', 'Cramer-Rao Lower Bound', 'Root Mean Square Error', 'Computational Efficiency', 'Matched Filter', 'Situational Awareness', 'Raw Measurements', 'majorization-minimization', 'Task analysis', 'Estimation Problem', 'Telecommunication traffic', 'wireless localization', 'one-bit quantization', 'Signal Source', 'Numerical Results', 'Nuisance Parameters', 'Maximum Likelihood Estimation', 'Base Station', 'orthogonal frequency division multiplexing', 'OFDM', 'Direct position determination', 'Position Estimation']",covid 19 analysis optical acid,4,Disease Analysis
1785,Tan Tock Seng Hospital,Sri Lanka,0.016667039,0.016666917,0.44337498,0.01667016,0.016671916,0.016669835,0.016671804,0.016670243,0.423268306,0.0166688,['Not Available'],energy power voltage analysis electric,8,Energy and Power Systems
1786,Tanunda,Australia,0.805892041,0.001219759,0.001219961,0.001219676,0.001219811,0.001219657,0.093484306,0.001219642,0.092085204,0.001219944,"['Australia', 'Site Visits', 'Data Repository', 'Staff Need', 'Service robots', 'Manual Handling', 'Service Robots', 'Robotic Technology', 'Aged Care Homes', 'Contextual Factors', 'Facility Managers', 'Perception Of The Robot', 'Implementation Of Robots', 'Robotic Assistance', 'Service Industry', 'Aged Care', 'Care Staff', 'Archival Research', 'Automated Guided Vehicles', 'Residential Aged Care', 'Human-robot Interaction', 'Robotic System', 'Industries', 'Health and safety', 'Technical Capacity', 'Aging', 'Aged Care Facilities', 'Filling', 'Elderly Care Services', 'Old Age Homes', 'Environmental Regulation', 'Technical Support', 'Residential Aged Care Facilities', 'Management Staff']",learning network data model neural,3,Artificial Intelligence
1787,Taoyuan Innovation Institute of Technology,China,0.01000004,0.010000099,0.010003371,0.010001059,0.373041293,0.010000736,0.546952031,0.010000769,0.010000502,0.010000099,"['adipate ester (AE)', 'biodegradation', 'migration', 'plasticizer', 'Poly(lactic) acid (PLA)']",vaccine learning drug thai molecular,2,Pharmaceutical Science
1788,Taras Shevchenko National University of Kyiv,Ukraine,0.214232162,0.229910553,0.478067341,0.011112299,0.011113168,0.011113964,0.01111166,0.011112824,0.011113934,0.011112093,"['Control Signal', 'Short Codes', 'unmanned aerial vehicle', 'Modular Components', 'Direct Spread', 'Computer Simulations', 'Sequence Length', 'Unmanned Aerial Vehicles', 'Dynamic range', 'primitive polynomials', 'Codes', 'Modulation', 'Hard Limit', 'Robust control', 'Data Rate Requirements', 'Spreading coding sequences', 'Autocorrelation Function', 'Frequency Band', 'Control Of Unmanned Aerial Vehicles', 'Receivers', 'Pseudo-random', 'Internal Noise', 'Spread Spectrum', 'Noise Properties', 'Polynomial Of Degree', 'Computer simulation', 'Robust Channel', 'Autonomous aerial vehicles', 'Coding Sequence', 'Control Channel', 'hard limiters computer simulation', 'Vehicle Operation']",cancer health stress cell thailand,0,Medical Science
